env,algo,run_id,seed,r_max,r_end,delta_post,s_final,delta_tol,slope_tol,trend_strict,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_tol_relaxed,slope_tol_relaxed,trend_relaxed
Hopper-v4,ppo,20251112_174708_765747_pid102444_seed0,0,1626.8646484375004,1196.2504931640624,-430.614155273438,-63.06564941406251,-81.34323242187503,16.268646484375004,post_peak_degradation,1406.5883435058593,1404.6455078125,-1.9428356933592568,-63.06564941406251,-140.65883435058592,28.131766870117186,uncertain
Hopper-v4,ppo,20251112_174858_931035_pid102696_seed0,0,1212.6429809570313,1044.0891186523436,-168.55386230468775,-40.0183091905382,-60.63214904785157,12.126429809570313,post_peak_degradation,1103.752522583008,1102.3668212890625,-1.3857012939454307,-40.0183091905382,-110.3752522583008,22.075050451660157,uncertain
Hopper-v4,ppo,20251112_175415_142797_pid103379_seed0,0,2829.600341796875,2526.0538037109377,-303.5465380859373,-124.78406032986112,-141.48001708984376,28.296003417968752,post_peak_degradation,2773.133217773438,2658.33740234375,-114.79581542968799,-124.78406032986112,-277.3133217773438,55.46266435546876,uncertain
Hopper-v4,ppo,20251112_175531_315561_pid103562_seed0,0,757.5783935546875,666.4974487304687,-91.08094482421882,-24.15357123480903,-37.87891967773438,7.575783935546875,post_peak_degradation,720.0555889892579,728.6484375,8.592848510742101,-24.15357123480903,-72.0055588989258,14.401111779785158,uncertain
Hopper-v4,ppo,20251112_175704_810203_pid103781_seed0,0,2230.711108398438,1800.905368652344,-429.8057397460939,6.134757486979172,-111.53555541992189,22.307111083984378,uncertain,1797.7594018554687,2220.85595703125,423.0965551757813,6.134757486979172,-179.7759401855469,35.95518803710937,converged_relaxed
Hopper-v4,ppo,20251112_175931_446259_pid104099_seed0,0,982.6187133789064,305.7795532226563,-676.83916015625,-16.840182156032988,-49.13093566894532,9.826187133789064,post_peak_degradation,918.1197619628906,316.74798583984375,-601.3717761230469,-16.840182156032988,-91.81197619628907,18.36239523925781,uncertain
Hopper-v4,ppo,20251112_180334_416823_pid104641_seed0,0,3097.02685546875,2799.038881835938,-297.9879736328121,-157.50444878472223,-154.85134277343752,30.9702685546875,post_peak_degradation,2992.004599609375,2884.970703125,-107.03389648437496,-157.50444878472223,-299.2004599609375,59.8400919921875,uncertain
Hopper-v4,ppo,20251112_180428_591809_pid104777_seed0,0,2387.061328125,2030.1594616699222,-356.90186645507765,-64.55476209852434,-119.35306640625,23.870613281249998,post_peak_degradation,1984.3737200927735,2385.342041015625,400.9683209228515,-64.55476209852434,-198.43737200927737,39.68747440185547,uncertain
Hopper-v4,ppo,20251112_180625_044653_pid105042_seed0,0,1830.526953125,1526.3729150390625,-304.1540380859376,-114.05497097439235,-91.52634765625001,18.30526953125,post_peak_degradation,1644.9503759765626,1550.2271728515625,-94.72320312500005,-114.05497097439235,-164.49503759765628,32.89900751953125,uncertain
Hopper-v4,ppo,20251112_181147_190840_pid105763_seed0,0,371.1417419433594,340.08335754394534,-31.05838439941408,-15.89893731011285,-18.557087097167972,3.7114174194335945,post_peak_degradation,369.3637756347656,363.0802917480469,-6.283483886718727,-15.89893731011285,-36.93637756347656,7.387275512695312,uncertain
Hopper-v4,ppo,20251112_181249_913086_pid105918_seed0,0,2795.53701171875,2278.715302734375,-516.8217089843747,-106.02532552083332,-139.7768505859375,27.9553701171875,post_peak_degradation,2704.8223901367187,2433.7490234375,-271.0733666992187,-106.02532552083332,-270.48223901367186,54.096447802734374,post_peak_degradation
Hopper-v4,ppo,20251112_181332_994636_pid106008_seed0,0,1872.3439453125002,1560.7316796875,-311.6122656250002,-69.95999348958337,-93.61719726562501,18.723439453125003,post_peak_degradation,1801.6317700195316,1690.165283203125,-111.46648681640659,-69.95999348958337,-180.16317700195316,36.03263540039063,uncertain
Hopper-v4,ppo,20251112_181631_909038_pid106428_seed0,0,2520.461181640625,1987.2821423339847,-533.1790393066403,36.460066731770844,-126.02305908203125,25.20461181640625,uncertain,2069.541708984375,2515.462890625,445.92118164062504,36.460066731770844,-206.9541708984375,41.3908341796875,converged_relaxed
Hopper-v4,ppo,20251112_181940_722882_pid106834_seed0,0,400.44318237304685,359.4762255859375,-40.966956787109325,-14.681797960069453,-20.022159118652343,4.004431823730469,post_peak_degradation,377.05779724121095,390.9151916503906,13.857394409179676,-14.681797960069453,-37.70577972412109,7.541155944824219,uncertain
Hopper-v4,ppo,20251112_182343_947724_pid107403_seed0,0,2860.1792968750005,2420.276801757813,-439.90249511718775,-1.168950737847202,-143.00896484375002,28.601792968750004,uncertain,2817.386442871094,2860.179443359375,42.793000488280995,-1.168950737847202,-281.7386442871094,56.347728857421885,converged_relaxed
Hopper-v4,ppo,20251112_182456_205565_pid107552_seed0,0,1348.198095703125,1079.4635839843752,-268.7345117187499,-64.61070692274308,-67.40990478515626,13.48198095703125,post_peak_degradation,1302.960834350586,1223.4398193359375,-79.52101501464858,-64.61070692274308,-130.29608343505862,26.059216687011723,uncertain
Hopper-v4,ppo,20251112_182459_782218_pid107565_seed0,0,1151.2357666015625,1013.6562707519531,-137.57949584960943,-57.59120958116321,-57.56178833007813,11.512357666015626,post_peak_degradation,1069.1791381835938,1068.976806640625,-0.20233154296875,-57.59120958116321,-106.91791381835938,21.383582763671875,uncertain
Hopper-v4,ppo,20251112_183255_862023_pid108618_seed0,0,370.2990173339844,332.9807293701172,-37.31828796386719,-15.62961629231771,-18.51495086669922,3.702990173339844,post_peak_degradation,369.2722799682618,354.0243225097656,-15.24795745849616,-15.62961629231771,-36.92722799682618,7.3854455993652355,uncertain
Hopper-v4,ppo,20251112_183425_312229_pid108823_seed0,0,3022.3569335937505,2472.2521533203126,-550.1047802734379,-101.42045898437507,-151.11784667968752,30.223569335937505,post_peak_degradation,2944.811755371094,2722.57177734375,-222.23997802734402,-101.42045898437507,-294.48117553710944,58.89623510742188,uncertain
Hopper-v4,ppo,20251112_183429_033114_pid108837_seed0,0,1503.585302734375,1290.2839233398438,-213.3013793945313,-64.52863498263888,-75.17926513671875,15.035853027343752,post_peak_degradation,1435.098834228516,1334.341064453125,-100.7577697753909,-64.52863498263888,-143.5098834228516,28.70197668457032,uncertain
Hopper-v4,ppo,20251112_183517_289523_pid108960_seed0,0,369.6411376953126,335.0356146240234,-34.605523071289156,-16.329650878906257,-18.48205688476563,3.696411376953126,post_peak_degradation,368.79261444091804,354.3941650390625,-14.398449401855544,-16.329650878906257,-36.8792614440918,7.375852288818361,uncertain
Hopper-v4,ppo,20251112_183901_320037_pid109449_seed0,0,1298.5695068359375,1020.6624645996095,-277.90704223632804,-1.7742797851562575,-64.92847534179688,12.985695068359377,uncertain,1022.3008496093748,1256.0897216796875,233.78887207031266,-1.7742797851562575,-102.23008496093749,20.4460169921875,converged_relaxed
Hopper-v4,ppo,20251112_184316_594786_pid110030_seed0,0,2629.5598632812503,2324.4781884765625,-305.08167480468774,-110.09416775173612,-131.47799316406253,26.295598632812503,post_peak_degradation,2595.180676269531,2528.24365234375,-66.93702392578098,-110.09416775173612,-259.5180676269531,51.90361352539062,uncertain
Hopper-v4,ppo,20251112_184411_853976_pid110144_seed0,0,1514.1230712890626,1176.4588012695315,-337.66427001953116,-40.724959309895844,-75.70615356445313,15.141230712890627,post_peak_degradation,1440.7805151367186,1284.263427734375,-156.51708740234358,-40.724959309895844,-144.07805151367185,28.81561030273437,post_peak_degradation
Hopper-v4,ppo,20251112_184839_788485_pid110730_seed0,0,644.8867492675782,315.35318878173825,-329.53356048584,-22.79361334906684,-32.24433746337891,6.448867492675783,post_peak_degradation,540.3708270263671,296.8600769042969,-243.51075012207025,-22.79361334906684,-54.03708270263672,10.807416540527342,post_peak_degradation
Hopper-v4,ppo,20251112_185048_814671_pid111041_seed0,0,1823.0433837890625,1454.6430688476562,-368.40031494140635,-102.18163248697917,-91.15216918945313,18.230433837890626,post_peak_degradation,1709.5501623535156,1445.4244384765625,-264.1257238769531,-102.18163248697917,-170.95501623535156,34.19100324707031,post_peak_degradation
Hopper-v4,ppo,20251112_185439_960939_pid111559_seed0,0,2826.5564453125003,2447.2105957031254,-379.3458496093749,-105.79578993055559,-141.32782226562503,28.265564453125002,post_peak_degradation,2708.8965747070315,2633.071533203125,-75.8250415039065,-105.79578993055559,-270.8896574707032,54.17793149414063,uncertain
Hopper-v4,ppo,20251112_185531_685393_pid111669_seed0,0,510.3211975097656,421.9776794433595,-88.34351806640615,-21.004165310329856,-25.51605987548828,5.103211975097657,post_peak_degradation,494.8460305786133,445.29949951171875,-49.546531066894545,-21.004165310329856,-49.484603057861335,9.896920611572266,post_peak_degradation
Hopper-v4,ppo,20251112_185546_171455_pid111699_seed0,0,500.89703369140625,396.3969812011719,-104.50005249023434,-25.66626451280382,-25.044851684570315,5.008970336914063,post_peak_degradation,451.30692840576177,403.6268615722656,-47.68006683349614,-25.66626451280382,-45.13069284057618,9.026138568115236,post_peak_degradation
Hopper-v4,ppo,20251112_185824_865946_pid112048_seed0,0,1216.38896484375,908.0232153320312,-308.36574951171883,19.944290839301225,-60.819448242187505,12.1638896484375,uncertain,860.8355993652342,1216.3890380859375,355.5534387207033,19.944290839301225,-86.08355993652343,17.216711987304684,uncertain
Hopper-v4,ppo,20251112_190134_965776_pid112479_seed0,0,2784.73994140625,2462.038200683594,-322.70174072265627,-128.94149305555553,-139.23699707031253,27.8473994140625,post_peak_degradation,2742.5513354492186,2515.86767578125,-226.68365966796864,-128.94149305555553,-274.2551335449219,54.85102670898437,uncertain
Hopper-v4,ppo,20251112_190347_956421_pid112853_seed0,0,2218.124658203125,1333.6745153808595,-884.4501428222654,-134.52067057291669,-110.90623291015625,22.18124658203125,post_peak_degradation,2024.384538574219,1242.750732421875,-781.633806152344,-134.52067057291669,-202.4384538574219,40.48769077148438,post_peak_degradation
Hopper-v4,ppo,20251112_190947_088406_pid114432_seed0,0,375.99550781249997,317.0508947753906,-58.94461303710938,-16.603235541449653,-18.799775390624998,3.7599550781249995,post_peak_degradation,373.9140771484375,330.36322021484375,-43.550856933593764,-16.603235541449653,-37.39140771484375,7.478281542968751,post_peak_degradation
Hopper-v4,ppo,20251112_191359_120465_pid114997_seed0,0,371.64494628906255,325.33675964355473,-46.30818664550782,-15.33769938151041,-18.582247314453127,3.7164494628906257,post_peak_degradation,370.38078491210945,345.15411376953125,-25.226671142578198,-15.33769938151041,-37.038078491210946,7.407615698242189,uncertain
Hopper-v4,ppo,20251112_191518_748763_pid115176_seed0,0,3049.1226562500005,2607.773054199219,-441.3496020507814,-115.49769965277781,-152.45613281250004,30.491226562500007,post_peak_degradation,2979.6504711914063,2657.241455078125,-322.40901611328127,-115.49769965277781,-297.96504711914065,59.59300942382813,post_peak_degradation
Hopper-v4,ppo,20251112_191519_586039_pid115177_seed0,0,1558.4951416015624,1230.423819580078,-328.0713220214843,-26.73837076822916,-77.92475708007812,15.584951416015624,post_peak_degradation,1490.646973876953,1402.552978515625,-88.0939953613281,-26.73837076822916,-149.0646973876953,29.81293947753906,converged_relaxed
Hopper-v4,ppo,20251112_191624_660852_pid115342_seed0,0,903.64755859375,412.91705566406256,-490.7305029296874,-17.23255547417535,-45.182377929687505,9.0364755859375,post_peak_degradation,681.5649255371093,463.9181213378906,-217.64680419921865,-17.23255547417535,-68.15649255371093,13.631298510742186,post_peak_degradation
Hopper-v4,ppo,20251112_191900_168423_pid115690_seed0,0,1038.1721313476564,873.9508911132814,-164.22124023437505,-54.10520222981771,-51.908606567382826,10.381721313476564,post_peak_degradation,996.652474975586,858.0304565429688,-138.6220184326172,-54.10520222981771,-99.6652474975586,19.93304949951172,post_peak_degradation
Hopper-v4,ppo,20251112_192133_536137_pid116022_seed0,0,2817.99609375,2520.301259765625,-297.6948339843748,-131.55586480034722,-140.8998046875,28.1799609375,post_peak_degradation,2750.9699291992188,2600.24169921875,-150.72822998046877,-131.55586480034722,-275.0969929199219,55.019398583984376,uncertain
Hopper-v4,ppo,20251112_192318_408265_pid116263_seed0,0,1629.8991943359376,964.7994421386718,-665.0997521972658,-13.551154242621529,-81.49495971679688,16.298991943359376,uncertain,1477.4754431152342,1205.3636474609375,-272.11179565429666,-13.551154242621529,-147.74754431152343,29.549508862304684,uncertain
Hopper-v4,ppo,20251112_192336_498599_pid116321_seed0,0,2218.2361328125,1753.2779040527348,-464.958228759765,-34.219991048177086,-110.911806640625,22.182361328124998,post_peak_degradation,2023.2564453125,2023.10546875,-0.15097656250009095,-34.219991048177086,-202.32564453125002,40.46512890625,converged_relaxed
Hopper-v4,ppo,20251112_193431_828765_pid117770_seed0,0,413.20261230468753,377.274712524414,-35.92789978027355,-19.331123860677085,-20.66013061523438,4.1320261230468756,post_peak_degradation,402.59727172851564,398.9371643066406,-3.6601074218750114,-19.331123860677085,-40.25972717285157,8.051945434570312,uncertain
Hopper-v4,ppo,20251112_193440_785771_pid117793_seed0,0,1110.2204345703126,1013.0556774902343,-97.16475708007829,-37.492176649305556,-55.51102172851563,11.102204345703127,post_peak_degradation,1097.7745922851561,1088.9888916015625,-8.785700683593632,-37.492176649305556,-109.77745922851562,21.955491845703122,uncertain
Hopper-v4,ppo,20251112_193709_996921_pid118172_seed0,0,1093.7899414062501,974.1138208007815,-119.67612060546867,-45.29356553819444,-54.68949707031251,10.937899414062501,post_peak_degradation,1089.547498779297,1036.29345703125,-53.25404174804703,-45.29356553819444,-108.95474987792971,21.790949975585942,uncertain
Hopper-v4,ppo,20251112_193721_032963_pid118199_seed0,0,1509.194482421875,1344.3641381835937,-164.8303442382812,-37.93805881076386,-75.45972412109374,15.09194482421875,post_peak_degradation,1384.83416015625,1509.1944580078125,124.36029785156256,-37.93805881076386,-138.483416015625,27.696683203124998,uncertain
Hopper-v4,ppo,20251112_193744_405440_pid118251_seed0,0,448.0093627929687,380.0539996337891,-67.95536315917963,-13.010564507378477,-22.40046813964844,4.480093627929687,post_peak_degradation,437.9078036499023,444.23175048828125,6.3239468383789585,-13.010564507378477,-43.79078036499023,8.758156072998046,uncertain
Hopper-v4,ppo,20251112_194245_550560_pid119002_seed0,0,2689.9690917968755,2405.121320800781,-284.84777099609437,-98.22772894965283,-134.4984545898438,26.899690917968755,post_peak_degradation,2568.3811791992184,2517.734130859375,-50.64704833984342,-98.22772894965283,-256.83811791992184,51.36762358398437,uncertain
Hopper-v4,ppo,20251112_194659_751299_pid119514_seed0,0,525.4439819335938,486.73024291992186,-38.713739013671955,-19.27145724826389,-26.272199096679692,5.254439819335938,post_peak_degradation,510.843874206543,520.447509765625,9.603635559082022,-19.27145724826389,-51.0843874206543,10.21687748413086,uncertain
Hopper-v4,ppo,20251112_195118_324059_pid120033_seed0,0,720.0851928710938,546.5898852539062,-173.49530761718756,-40.02003987630209,-36.00425964355469,7.2008519287109385,post_peak_degradation,623.7707672119142,587.6954956054688,-36.075271606445426,-40.02003987630209,-62.37707672119142,12.475415344238284,uncertain
Hopper-v4,ppo,20251112_195119_005042_pid120034_seed0,0,563.19296875,516.431787109375,-46.761181640624955,-24.054964192708333,-28.1596484375,5.6319296875,post_peak_degradation,552.8672314453124,554.0202026367188,1.1529711914063228,-24.054964192708333,-55.286723144531244,11.057344628906248,uncertain
Hopper-v4,ppo,20251112_195333_379804_pid120312_seed0,0,3246.8324218750004,2911.2352294921875,-335.59719238281286,-134.99494357638892,-162.34162109375004,32.468324218750006,post_peak_degradation,3195.8005883789065,3119.003662109375,-76.79692626953147,-134.99494357638892,-319.58005883789065,63.916011767578134,uncertain
Hopper-v4,ppo,20251112_195541_515512_pid120577_seed0,0,1843.9280517578127,1586.789049072266,-257.13900268554676,-91.07332356770836,-92.19640258789065,18.439280517578126,post_peak_degradation,1670.5897314453125,1722.146484375,51.55675292968749,-91.07332356770836,-167.05897314453125,33.41179462890625,uncertain
